time_points	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230
CNAG_06557	5.902	1.724	2.378	2.117	1.892	2.196	1.542	1.894	1.738	1.907	1.888	1.677	1.838	1.676	1.606	1.589	1.675	1.785	2.079	1.766	1.517	1.786	1.672	1.699
CNAG_06558	10.212	4.706	3.967	7.914	8.897	11.821	14.546	10.745	9.387	8.977	12.289	12.858	13.679	12.807	11.285	12.903	11.173	11.647	11.302	12.965	12.68	12.446	13.021	12.6
CNAG_06559	5.421	1.958	11.708	13.612	7.47	3.46	4.431	5.152	9.219	10.967	13.741	9.811	8.178	8.129	9.012	11.387	10.609	11.23	11.247	9.163	10.099	10.048	11.211	8.959
CNAG_06560	4.332	1.335	3.756	6.679	5.5	4.111	3.319	4.473	6.578	7.311	7.936	7.566	6.71	5.303	6.684	8.183	7.403	7.875	7.598	6.815	6.385	6.444	7.799	7.88
CNAG_06561	3.725	2.059	2.213	1.544	1.576	1.303	1.317	1.106	1.179	1.205	1.23	1.181	1.193	1.187	1.201	1.293	1.229	1.338	1.322	1.196	1.3	1.466	1.386	1.475
CNAG_06562	1	1.265	1.106	1.097	1.084	1.17	1	1	1	1	1	1	1.118	1.143	1	1.06	1.078	1.074	1.07	1.075	1.131	1.142	1.066	1.163
CNAG_06563	21.843	49.143	108.34	138.646	152.275	185.914	224.046	233.741	183.179	161.235	130.431	122.869	126.26	139.948	141.93	121.659	112.549	107.337	99.649	102.08	103.602	105.55	98.622	85.681
CNAG_06564	25.847	13.924	9.396	14.149	19.293	21.428	21.355	20.875	21.718	20.915	20.081	21.924	23.016	25.389	22.268	19.468	17.459	18.305	20.911	22.932	21.174	20.23	22.232	20.103
CNAG_06565	26.466	5.669	3.445	5.265	8.196	13.362	15.945	16.146	17.151	18.137	20.957	19.498	24.072	23.235	21.688	22.373	18.106	17.208	17.941	19.203	19.104	22.009	18.698	18.677
CNAG_06566	356.921	201.161	84.509	24.486	25.885	53.832	77.592	76.702	68.635	78.633	102.496	101.22	107.215	131.337	119.429	129.722	119.567	116.777	131.509	144.765	146.701	142.619	143.811	143.889
CNAG_06567	8.051	45.239	36.276	16.853	3.534	1.61	1.39	4.201	8.644	11.519	11.477	9.703	7.87	7.839	10.162	11.705	11.386	10.09	8.441	8.81	9.005	12.253	13.86	14.565
CNAG_06568	233.575	160.47	240.098	85.37	35.643	16.596	13.745	35.986	48.58	53.874	56.224	40.109	27.85	29.83	38.392	48.359	46.568	41.752	37.821	33.688	34.205	38.374	45.699	45.107
CNAG_06569	11.963	4.852	9.2	17.491	13.372	9.158	6.715	5.859	8.489	11.234	12.803	15.765	12.673	12.486	9.999	10.719	11.688	11.871	11.829	12.105	10.198	11.221	11.265	11.799
CNAG_06570	20.333	12.596	16.165	39.761	32.233	19.913	15.005	13.77	19.009	22.55	26.449	27.88	23.072	22.41	21.445	23.902	24.577	25.354	24.088	20.767	22.783	21.641	22.553	21.866
CNAG_06573	3.232	12.291	6.102	3.863	2.903	3.602	4.974	8.847	8.479	7.125	4.772	4.447	6.374	6.661	7.594	7.453	5.386	4.889	4.784	5.23	6.119	6.665	7.014	6.67
CNAG_06574	81.81	6.339	1.725	1.19	1.082	1.083	1.16	1.801	3.283	2.233	2.453	2.445	2.675	2.19	3.789	4.387	3.427	3.946	4.352	4.146	4.711	5.302	6.39	6.964
CNAG_06576	900.436	72.501	3.417	1.789	1.638	2.724	4.31	34.859	94.064	77.362	42.109	34.391	42.763	44.525	66.945	60.588	88.097	74.026	71.29	61.265	64.637	97.569	156.734	167.844
CNAG_06577	37.95	3.59	1.105	1	1.028	1	1.186	2.544	4.236	4.049	2.899	3.503	3.236	3.445	4.441	6.859	5.589	5.615	5.645	5.725	6.263	8.689	11.134	11.422
CNAG_06578	168.328	266.714	397.605	109.514	58.249	29.015	25.243	28.256	66.431	105.264	110.828	120.544	132.602	116.265	123.331	104.864	182.2	194.281	215.784	215.491	215.556	219.359	226.411	255.754
CNAG_06583	42.626	9.661	7.674	7.629	7.638	7.568	8.151	8.033	6.829	4.237	4.129	3.726	4.483	5.213	5.1	5.174	3.925	3.89	3.92	4.141	3.858	4.595	3.567	4.03
CNAG_06584	7.697	5.125	5.273	9.364	9.427	9.709	10.191	9.707	8.183	8.862	8.372	8.582	8.09	9.482	7.878	8.327	7.082	7.459	8.242	8.564	8.27	7.858	8.736	7.763
CNAG_06585	87.816	62.937	71.609	62.758	70.599	90.366	110.961	107.931	89.276	83.5	81.268	81.542	80.152	91.687	85.036	78.968	63.617	63.134	70.099	75.226	71.818	72.184	74.458	66.426
CNAG_06587	26.315	21.136	17.245	16.796	19.267	23.549	22.301	24.025	20.747	20.817	22.027	23.211	19.796	18.945	18.799	19.757	17.599	18.473	19.412	18.833	18.301	19.351	18.768	19.919
CNAG_06588	4.482	21.053	7.937	4.542	4.255	6.76	7.881	8.68	6.999	5.83	4.323	3.772	4.68	4.953	5.611	5.553	4.138	4.615	3.687	4.692	5.14	5.356	5.176	5.247
CNAG_06589	23.448	28.436	46.639	55.578	44.273	41.024	45.309	62.662	50.706	43.446	30.991	24.523	22.429	22.065	24.298	29.167	25.707	26.227	21.647	22.092	28.03	27.196	28.866	27.628
CNAG_06590	2.92	1.583	7.015	21.385	16.428	6.284	4.029	3.127	4.227	10.548	14.941	11.752	7.75	7.11	8.142	8.539	10.61	9.355	9.91	7.972	7.064	8.015	7.453	8.12
CNAG_06591	4.304	19.643	6.833	15.714	20.028	31.778	35.108	38.943	37.788	30.065	19.183	15.663	17.792	20.726	22.652	19.804	17.465	17.01	15.15	15.756	17.08	17.457	19.328	18.271
CNAG_06592	150.808	86.711	127.282	126.811	113.788	109.524	119.243	109.679	100.01	128.45	171.048	155.653	123.154	130.421	121.874	143.941	127.968	137.418	137.434	134.248	127.709	117.046	126.383	128.006
CNAG_06593	13.621	4.123	2.692	4.695	4.569	3.324	3.187	4.131	4.581	4.881	5.582	4.932	4.219	4.837	4.662	5.21	5.228	5.305	5.63	5.283	4.738	5.154	4.719	4.978
CNAG_06594	144.151	62.725	20.57	21.96	25.662	20.08	20.648	27.693	40.62	51.934	75.357	82.632	84.86	93.344	100.663	112.089	99.57	101.354	105.222	101.693	108.087	108.856	116.306	111.064
CNAG_06595	6.081	5.156	2.39	4.251	6.417	9.895	8.561	9.724	6.548	6.703	5.624	6.237	5.472	5.581	6.552	6.637	4.887	5.278	4.753	5.302	5.628	6.314	5.961	6.259
CNAG_06596	6.01	6.718	3.762	4.357	8.606	12.294	11.082	12.45	10.187	9.713	9.304	7.349	7.788	7.243	9.208	8.275	7.848	7.364	7.791	9.472	8.162	8.38	7.18	10.157
CNAG_06597	14.196	14.972	15.068	24.303	24.25	26.172	26.721	23.199	20.076	21.785	23.12	23.055	24.099	23.853	22.23	24.187	20.093	22.799	22.771	23.582	22.144	20.884	23.941	20.404
CNAG_06598	3.263	3.7	5.921	2.339	2.376	2.996	4.886	3.941	4.606	6.935	9.159	7.749	5.126	4.511	3.883	4.851	5.289	4.052	5.849	5.019	5.857	6.176	4.983	5.626
CNAG_06599	7.14	71.815	67.84	64.665	41.573	29.124	27.505	29.323	30.241	36.243	35.147	29.705	24.368	26.264	25.555	26.705	22.601	22.598	20.499	19.911	19.583	20.466	22.591	20.507
CNAG_06600	186.836	39.762	6.492	7.558	9.897	15.388	18.054	17.859	22.925	36.166	43.334	47.488	46.229	50.919	47.38	48.74	47.367	49.562	54.484	56.726	53.432	53.275	54.444	53.253
CNAG_06601	43.037	17.987	8.48	14.873	13.535	8.282	7.693	6.451	5.385	10.739	19.059	18.063	15.003	14.023	12.607	13.462	15.899	16.207	16.379	16.732	15.071	14.7	16.767	16.887
CNAG_06602	250.404	164.917	47.118	5.173	3.498	4.457	4.373	6.905	12.895	16.291	12.336	12.663	15.696	13.197	17.856	16.898	24.68	25.678	25.574	27.215	25.987	32.1	40.371	46.476
CNAG_06603	24.709	20.904	31.039	46.545	46.822	31.326	28.705	17.363	17.115	23.508	33.108	36.53	30.983	26.297	23.475	22.064	24.562	25.129	27.879	25.833	21.941	21.875	20.932	21.247
CNAG_06604	10.354	10.634	5.621	10.506	12.572	17.834	19.024	18.939	17.907	15.798	17.414	14.338	15.279	15.306	14.803	17.407	14.675	14.485	13.202	12.979	14.147	14.955	14.401	13.165
CNAG_06605	290.016	825.353	1410.09	1849	4167.15	3994.82	4442.9	5280.19	6234.26	5198.28	3153.69	3258.53	4019.74	4084.48	4469.02	2341.21	3717.04	3476.58	2943.82	2988.69	2919.25	2958.21	3109.8	2831.31
CNAG_06606	46.041	39.393	25.248	17.547	15.738	16.235	17.603	28.996	36.078	33.679	30.91	23.43	24.986	25.039	27.374	28.617	24.676	23.787	22.656	24.726	23.233	24.576	25.717	25.663
CNAG_06607	6.323	70.098	28.064	6.001	3.999	9.905	18.985	29.602	20.118	15.308	11.6	10.496	10.974	13.331	17.346	16.319	8.955	7.937	7.724	11.257	11.937	14.219	15.734	13.177
CNAG_06608	28.796	84.986	58.122	17.647	27.408	58.215	96.382	111.806	130.344	104.077	59.751	46.823	44.443	64.266	77.542	72.553	50.507	34.358	28.268	35.188	44.148	53.838	61.35	50.165
CNAG_06609	1.05	1.056	1	1	1	1.054	1	1	1.1	1.045	1.091	1	1.038	1	1.05	1.077	1	1	1.045	1	1.042	1	1	1
CNAG_06610	11.674	58.914	25.983	16.547	26.248	50.659	49.334	32.665	19.613	14.859	11.67	11.42	10.474	12.554	10.912	10.966	8.934	9.316	8.009	10.918	9.604	10.519	8.781	8.472
CNAG_06611	55.284	414.882	521.401	219.907	169.318	240.636	270.04	239.763	168.204	132.812	112.244	103.744	103.545	117.705	112.547	107.404	83.518	76.786	78.078	91.336	90.546	90.216	87.507	80.478
CNAG_06612	42.083	41.213	91.962	71.749	60.265	45.125	43.693	45.822	35.27	49.706	61.625	64.057	51.098	50.717	46.177	54.537	56.387	62.104	54.824	57.684	57.854	53.53	56.288	64.811
CNAG_06613	27.029	39.333	37.468	44.979	40.821	36.41	40.597	44.161	41.062	43.27	43.145	38.301	34.323	34.632	37.288	40.894	36.229	36.706	39.03	36.269	37.076	38.431	42.531	38.118
CNAG_06614	42.601	38.236	27.911	45.558	30.638	26.954	25.868	22.934	30.102	20.178	15.665	13.371	13.047	12.691	14.938	16.598	14.381	13.91	12.487	12.357	13.236	13.598	14.645	15.176
CNAG_06616	7.206	1.065	1	1.255	1.874	2.63	3.135	4.163	5.385	6.68	5.953	5.796	5.793	5.999	7.011	7.982	7.203	7.427	6.801	6.121	6.634	7.149	7.901	7.452
CNAG_06617	30.904	39.678	35.661	17.751	12.714	12.735	12.021	10.477	13.036	14.704	19.324	18.905	16.334	17.006	16.938	18.087	16.581	15.7	18.397	19.878	19.076	19.434	20.944	20.99
CNAG_06620	33.642	48.741	62.823	64.603	61.12	67.005	65.695	59.738	50.907	58.117	61.049	56.965	53.318	51.514	48.985	50.801	43.684	44.648	43.658	45.719	43.656	44.496	44.691	40.065
CNAG_06621	104.242	117.429	80.7	55.566	82.932	72.49	70.108	53.092	62.17	66.953	66.928	82.808	117.963	115.863	115.113	81.417	106.194	105.469	99.952	103.057	94.957	86.726	79.855	79.543
CNAG_06622	30.654	13.73	21.975	8.522	4.606	4.067	3.322	4.86	5.149	3.608	5.099	3.247	4.353	4.063	3.688	4.996	5.022	4.962	4.934	6.028	5.667	4.133	4.174	4.919
CNAG_06623	115.047	168.092	35.549	3.982	3.852	9.476	13.265	19.981	18.402	16.148	11.295	8.336	6.137	7.339	9.872	13.466	11.517	9.567	8.708	9.444	10.952	13.089	14.441	13.834
CNAG_06624	7.805	14.135	21.244	48.198	35.598	32.778	30.587	29.16	34.023	41.344	44.214	40.078	35.694	37.475	40.647	38.814	37.003	35.443	34.125	32.076	29.524	31.665	34.157	32.518
CNAG_06625	160.334	62.047	35.906	21.172	35.076	46.649	58.968	55.511	63.704	72.455	80.271	96.389	100.626	107.804	94.669	80.203	85.737	92.46	96.339	100.564	93.476	97.378	90.758	90.997
CNAG_06626	89.64	347.77	384.297	182.233	174.988	250.414	307.167	259.689	171.96	145.767	142.088	142.246	137.023	151.165	139.255	133.171	107.16	100.931	109.3	115.488	118.317	117.458	118.753	103.188
CNAG_06627	29.461	22.511	10.129	11.753	14.587	22.793	24.752	29.185	28.928	23.263	21.754	20.764	23.604	22.523	23.869	26.398	20.966	20.321	21.235	23.241	23.825	25.143	26.132	26.366
CNAG_06628	197.24	171.089	41.314	8.305	27.343	41.475	58.8	53.979	47.1	60.065	74.378	89.563	90.317	109.402	103.337	81.993	79.994	83.388	91.536	102.109	92.523	91.837	86.524	84.273
CNAG_06629	4.164	4.327	4.911	2.54	1.59	1.372	1.574	1.216	1.342	1.123	1.249	1.704	1.572	1.378	1.203	1.42	1.41	1.453	1.493	1.592	1.461	1.5	1.346	1.357
CNAG_06630	28.35	60.082	68.31	57.297	60.687	83.948	105.276	118.672	97.719	86.889	86.496	78.939	78.344	84.489	86.846	89.099	71.371	67.81	68.269	66.748	67.55	69.079	70.259	70.593
CNAG_06631	13.768	10.202	7.557	11.568	12.744	18.137	18.163	21	22.113	21.931	18.419	17.911	21.925	21.585	19.968	21.504	19.261	19.098	20.314	19.759	18.986	20.511	20.892	21.292
CNAG_06632	78.315	6.617	2.773	2.837	3.549	7.3	7.18	10.064	12.995	11.923	13.361	12.024	11.09	10.664	11.586	15.981	13.081	13.355	12.995	12.444	12.799	13.677	15.615	16.116
CNAG_06633	1288.97	2166.86	5615.21	4180.31	5180.28	4644.57	4793.66	6113.88	6067.53	5769.44	4642.97	4587.09	4689.01	4896.39	4932.18	3838.52	5133.6	4865.1	4840.12	4627.47	4280.54	4155.03	4520.82	4713.04
CNAG_06634	12.467	74.807	34.501	10.955	13.105	19.214	26.584	36.633	28.535	23.112	19.676	20.359	19.141	24.351	24.251	22.848	14.962	14.132	13.711	17.749	18.169	23.265	19.319	17.982
CNAG_06635	30.095	36.307	41.488	45.006	58.369	74.182	86.316	84.32	70.689	70.553	64.807	59.116	72.265	71.094	69.936	69.271	64.236	59.514	63.97	64.169	65.143	64.204	63.597	61.865
CNAG_06636	4.8	4.307	5.056	4.397	3.063	2.397	2.254	2.408	2.428	2.625	3.1	2.934	2.789	2.187	2.228	2.985	2.64	3.237	3.247	2.997	2.999	2.829	2.736	3.233
CNAG_06637	14.43	12.606	9.273	23.169	27.971	34.068	38.594	34.359	31.357	32.481	32.183	29.86	31.336	31.064	26.86	28.485	22.527	24.871	24.138	23.56	23.25	25.154	26.562	25.351
CNAG_06638	228.834	128.506	96.556	61.529	81.097	159.542	260.119	367.622	353.309	312.013	241.77	212.78	199.524	247.84	269.776	253.884	215.002	194.883	206.18	218.945	245.886	262.25	263.586	231.082
CNAG_06639	60.07	36.859	26.101	26.193	32.149	39.507	38.394	38.053	36.176	35.423	34.892	35.303	30.964	32.204	28.763	27.634	26.03	27.485	27.651	31.33	28.175	28.573	30.059	29.101
CNAG_06640	422.15	260.35	26.52	8.992	21.201	35.155	51.499	56.795	65.389	76.154	74.837	89.008	97.723	117.906	113.309	93.468	96.287	96.053	109.073	114.478	119.951	119.468	120.434	112.666
CNAG_06641	17.869	52.869	30.933	39.243	39.4	60.748	66.224	62.806	46.529	39.314	39.863	34.784	34.138	35.075	33.377	36.423	31.513	31.648	28.834	28.264	30.484	28.962	29.714	29.502
CNAG_06642	53.81	17.516	9.281	12.851	14.768	18.212	18.261	15.694	17.993	19.366	18.691	20.531	20.674	21.777	20.221	19.287	17.267	17.002	19.738	20.526	19.218	19.283	20.504	19.018
CNAG_06643	3.645	7.656	6.356	7.885	8.245	9.051	7.244	9.964	10.318	8.881	7.786	7.695	8.691	7.628	9.237	7.898	8.317	6.993	8.295	7.401	7.314	8.286	7.783	7.519
CNAG_06644	217.669	237.568	272.823	215.846	190.017	307.245	438.079	319.832	192.014	160.373	135.585	112.479	119.079	130.734	126.258	113.234	108.139	102.461	96.086	104.106	102.74	104.411	116.773	108.105
CNAG_06645	24.292	170.957	540.865	355.746	393.56	483.532	562.796	471.33	305.195	273.571	232.02	241.572	255.538	271.223	269.647	186.501	192.772	190.359	181.921	197.177	197.649	194.418	181.039	169.874
CNAG_06646	538.074	531.006	204.22	160.817	190.989	245.429	330.128	408.223	491.755	577.293	615.898	610.704	584.423	634.219	638.507	691.6	632.733	603.065	621.402	627.181	599.957	641.225	630.696	610.436
CNAG_06647	7.308	28.464	13.393	7.298	8.671	12.25	18.457	29.924	28.903	19.94	11.909	11.332	15.225	18.356	20.985	16.304	12.679	12.207	11.258	14.437	15.51	17.241	18.658	15.978
CNAG_06648	19.006	22.684	12.836	17.718	25.229	31.684	32.872	36.934	36.125	33.053	29.802	24.335	29.917	28.926	30.806	30.136	26.115	28.234	26.196	26.446	28.215	27.204	29.019	29.345
CNAG_06649	46.542	25.801	11.351	6.13	6.909	6.718	7.148	5.328	4.501	6.685	8.75	12.197	10.186	10.238	12.08	11.863	12.603	11.779	14.41	16.657	16.292	18.487	15.759	16.109
CNAG_06650	5.857	12.884	14.951	5.981	4.802	11.874	16.665	15.683	13.752	13.341	10.377	8.285	8.345	6.649	7.859	9.377	9.475	8.224	7.528	8.163	8.969	9.528	10.641	9.653
CNAG_06651	2.244	1.687	1.175	1.04	1	1.07	1.033	1	1	1	1.087	1.127	1.146	1.147	1.159	1.197	1.386	1.213	1.174	1.216	1.27	1.147	1.216	1.167
CNAG_06652	15.361	10.291	8.587	7.663	7.353	4.817	3.794	4.583	4.483	4.423	4.507	3.823	3.35	3.917	3.394	4.245	3.965	3.452	4.037	4.519	4.243	4.352	4.038	4.347
CNAG_06653	6.177	4.615	6.569	6.243	2.944	2.778	2.624	2.398	2.544	2.392	2.562	2.698	2.531	2.658	2.191	2.859	2.99	2.457	3.281	2.898	2.371	2.799	2.734	3.36
CNAG_06654	14.302	27.272	70.949	65.309	48.299	36.79	38.022	26.604	23.201	29.998	32.713	30.474	29.14	27.815	28.655	28	30.608	29.636	30.377	29.837	30.901	30.983	27.876	27.631
CNAG_06655	17.92	10.041	12.039	16.518	12.292	10.069	5.971	9.334	10.65	11.077	14.167	15.336	13.379	13.262	13.532	16.728	17.173	17.725	17.526	16.55	17.109	15.56	17.654	17.717
CNAG_06656	24.947	137.578	287.598	206.394	230.351	343.006	405.337	327.67	192.353	167.924	154.364	160.271	144.895	169.545	148.013	127.708	111.033	108.896	109.171	108.092	112.613	112.808	106.344	88.865
CNAG_06657	7.757	2.609	1.881	1.566	2.047	1.422	2.016	2.155	4.045	3.618	3.88	3.712	3.408	4.451	3.435	5.968	6.295	5.65	5.368	5.045	5.192	5.431	6.129	6.805
CNAG_06658	4.09	4.745	19.143	18.619	20.107	9.461	6.549	6.056	7.709	8.577	12.181	16.951	13.585	12.15	10.744	13.316	15.282	18.941	20.301	19.099	15.393	14.157	14.302	16.196
CNAG_06659	28.354	20.133	6.254	4.782	4.591	5.747	4.825	4.011	3.667	5.425	8.646	9.184	7.281	8.167	8.31	10.158	10.188	10.121	12.185	11.732	14.025	13.843	13.703	13.664
CNAG_06660	14.112	26.74	26.716	23.83	17.785	20.772	16.946	13.558	13.826	14.835	17.587	16.588	13.282	12.197	12.125	14.578	14.103	13.161	14.717	14.198	14.313	12.584	13.976	14.166
CNAG_06661	9.598	22.399	23.408	21.36	19.54	21.651	20.497	16.415	17.57	18.387	19.213	18.639	18.869	18.633	17.696	16.745	15.355	16.557	16.914	17.886	16.273	15.479	15.804	15.624
CNAG_06662	1.091	1	1	1.057	1.049	1	1	1	1	1.041	1	1	1.035	1	1	1.035	1	1	1	1	1	1	1.039	1
CNAG_06663	149.338	210.442	421.556	458.021	527.323	463.99	514.579	660.916	537.472	549.095	551.025	510.621	478.422	498.711	564.491	535.366	613.758	598.74	525.435	469.738	479.008	505.973	516.122	481.843
CNAG_06664	21.117	1.24	1.041	1.23	1.69	3.178	3.976	4.33	7.019	7.306	6.351	8.811	9.468	8.892	8.952	10.734	9.082	10.074	9.359	9.581	9.239	10.064	11.266	10.382
CNAG_06665	13.592	7.106	10.37	18.323	14.481	17.237	15.446	10.994	10.355	11.259	12.534	12.929	13.235	11.728	10.519	11.544	10.635	10.569	11.179	12.831	11.451	10.295	10.587	10.678
CNAG_06666	908.173	634.398	177.328	11.646	2.45	1.525	2.026	1.892	1.75	2.153	2.858	3.665	4.476	5.991	6.002	6.955	5.905	5.984	8.577	9.924	10.541	11.56	11.602	12.656
CNAG_06667	4.398	4.382	3.086	2.469	2.741	3.804	4.296	6.011	6.781	4.916	4.301	3.811	5.208	4.81	6.422	7.159	4.541	5.676	4.871	5.443	5.95	6.099	6.582	6.569
CNAG_06668	480.932	81.34	2.807	1.402	1.247	1.149	1.239	3.344	8.063	7.736	4.901	4	4.059	6.174	8.834	16.5	12.118	10.841	10.283	10.505	12.6	17.279	27.114	31.551
CNAG_06669	62.217	24.428	6.802	15.22	15.115	18.117	21.557	23.538	15.503	17.673	27.115	35.437	42.224	42.432	43.929	59.136	50.461	49.638	50.687	51.314	54.966	53.333	55.097	50.717
CNAG_06670	40.136	4.393	1.63	2.741	5.892	9.742	12.151	17.066	20.484	19.115	21.402	20.889	26.946	28.996	27.522	36.374	26.175	24.942	31.172	28.553	31.794	33.803	34.203	33.3
CNAG_06671	18.48	3.365	2.1	2.714	5.846	8.241	7.971	11.329	12.586	10.689	9.804	9.723	10.693	10.711	11.263	11.607	10.953	10.716	11.888	11.426	12.065	12.218	13.307	12.021
CNAG_06672	290.287	361.03	249.384	36.737	7.133	2.056	1.487	1.163	1.312	1.524	1.565	2.046	1.385	1.537	1.655	1.778	1.818	2.403	3.038	2.423	2.444	2.176	2.543	2.618
CNAG_06673	39.688	11.792	18.394	38.93	34.143	20.434	16.513	20.036	29.038	39.372	42.688	47.957	44.972	41.532	39.722	39.908	44.049	44.651	45.742	45.931	42.177	40.704	43.34	40.374
CNAG_06674	3.049	5.033	14.531	33.148	17.88	9.45	6.016	2.757	3.02	5.809	9.439	8.607	6.199	4.938	4.937	5.481	6.684	7.672	7.621	6.23	5.299	4.746	5.709	6.755
CNAG_06675	17.771	4.459	5.655	10.882	9.003	8.15	7.87	7.241	9.495	10.753	13.778	14.001	12.509	13.289	12.371	12.377	11.81	11.621	13.656	13.795	12.777	12.73	12.915	12.728
CNAG_06676	25.315	14.432	12.816	9.519	7.944	8.349	10.362	10.642	9.843	9.169	9.887	10.45	10.009	10.916	10.834	11.298	9.81	10.96	10.692	12.783	10.782	12.81	10.68	12.755
CNAG_06677	1	1	1	1	1	1	1	1	1.104	1	1.095	1.165	1	1	1	1	1.103	1	1	1	1	1	1	1.109
CNAG_06678	17.714	4.491	10.742	15.466	14.694	10.676	10.447	9.949	12.638	13.092	13.645	15.639	14.902	13.597	12.488	13.127	12.997	13.26	15.066	13.757	12.302	12.573	13.049	13.306
CNAG_06679	100.345	106.245	148.281	121.563	113.358	131.695	151.367	129.241	100.624	105.546	118.393	120.919	107.388	114.638	106.492	106.616	96.406	93.487	99.987	104.275	102.936	101.006	95.431	87.251
CNAG_06680	14.81	3.217	7.361	13.835	15.258	12.765	14.863	12.954	13.021	15.784	16.418	19.627	20.396	18.084	17.87	18.859	17.762	18.089	19.562	18.564	18.834	18.371	18.412	16.754
CNAG_06681	19.399	17.265	32.823	24.29	14.189	10.783	6.973	7.548	9.859	11.738	13.566	13.105	10.543	10.679	10.155	9.966	9.646	9.746	9.946	10.993	8.993	9.272	9.478	9.643
CNAG_06683	4.446	3.748	1.658	3.157	4.905	7.36	8.465	10.987	13.69	10.868	7.013	6.702	9.707	9.357	10.72	8.255	8.743	9.411	8.763	9.793	9.971	10.615	10.828	10.759
CNAG_06684	5.256	30.61	13.306	11.222	27.464	51.515	64.512	44.516	40.636	27.844	13.737	16.323	23.144	21.742	23.659	14.082	16.181	15.561	14.755	17.734	18.104	19.069	16.825	14.9
CNAG_06685	9.594	12.889	5.846	12.655	16.504	23.512	25.032	25.826	25.009	22.767	20.501	19.972	23.838	22.519	21.906	20.71	18.821	17.623	19.441	18.802	19.519	21.517	18.265	17.952
CNAG_06686	20.41	22.937	12.062	11.993	18.532	23.737	30.5	31.592	26.613	24.848	22.218	22.635	27.232	26.88	27.093	30	26.894	24.236	24.893	26.86	28.611	29.928	28.914	26.04
CNAG_06687	2.882	11.317	21.436	39.062	25.028	15.112	10.232	5.696	7.186	13.779	17.474	17.254	13.881	12.225	11.174	12.724	13.275	15.077	16.19	14.337	13.287	12.269	14.56	15.014
CNAG_06688	125.274	110.742	80.219	47.426	71.007	103.328	134.712	108.82	96.472	85.261	65.871	69.981	74.799	81.201	80.556	59.679	64.332	60.14	68.231	70.784	71.623	69.575	70.102	61.609
CNAG_06689	47.929	75.49	58.102	50.684	39.747	51.629	60.064	64.664	55.762	50.548	53.679	47.453	49.858	50.921	56.778	63.994	47.267	44.933	42.68	44.151	46.933	48.86	49.704	49.313
CNAG_06690	121.402	37.076	7.113	10.865	13.413	15.27	16.788	15.133	16.104	25.783	32.519	35.892	38.087	43.989	39.308	40.893	35.473	34.369	39.626	40.746	33.677	34.094	33.253	31.106
CNAG_06691	21.882	9.48	14.853	17.671	18.888	19.021	17.985	20.901	19.861	21.054	19.651	20.637	21.73	23.329	21.635	21.458	18.336	19.978	21.589	21.614	21.097	21.041	20.633	21.565
CNAG_06692	71.868	60.659	112.951	147.925	128.21	108.388	94.996	58.826	48.518	71.043	87.588	91.14	80.271	67.662	65.989	72.65	70.127	72.658	74.444	72.234	66.148	69.55	59.294	60.964
CNAG_06693	31.394	29.981	11.363	11.055	11.778	13.429	14.084	15.853	13.71	10.859	8.706	9.346	10.95	8.807	9.713	9.788	9.951	10.07	9.026	9.067	10.46	9.424	9.25	10.325
CNAG_06694	154.965	125.282	103.576	17.667	20.795	23.329	22.048	24.646	16.136	18.53	24.344	24.792	25.685	23.843	27.611	27.701	26.391	24.936	34.189	33.662	31.402	29.333	30.895	28.264
CNAG_06695	18.805	4.785	4.549	4.324	2.286	1.863	2.289	2.2	2.683	2.427	2.322	2.431	2.745	2.34	2.792	3.749	3.386	3.177	3.39	2.784	3.53	3.142	2.825	3.48
CNAG_06696	191.132	103.797	132.557	161.535	134.756	121.795	128.85	95.738	80.875	89.558	115.212	128.165	113.728	115.623	110.254	122.893	103.219	107.484	119.776	122.001	116.626	109.638	107.143	100.159
CNAG_06697	4.967	45.061	71.314	45.687	21.796	18.125	16.182	9.975	12.868	14.056	13.478	13.002	12.154	10.835	11.3	11.617	11.928	11.799	10.851	11.029	10.078	10.515	10.968	10.742
CNAG_06698	34.687	9.639	4.128	3.833	4.358	3.491	2.621	4.737	6.191	6.132	7.703	8.714	7.416	6.688	7.007	9.133	9.996	10.336	11.043	9.721	8.804	9.192	10.579	11.188
CNAG_06699	11816.7	8824.8	5994.59	2260.75	1877.9	2422.31	3301.25	3725.73	3187.18	3415.7	3601.98	3745.05	3378.88	4127.03	4222.06	4368.66	4207.74	4118.58	4220.38	4406.55	4345.51	4407.71	4507.37	4550.43
CNAG_06703	7.83	6.425	8.569	10.679	10.795	8.834	7.293	8.896	8.963	9.404	9.013	10.371	8.436	8.104	7.832	8.634	10.362	10.122	8.405	8.293	9.423	10.18	9.149	10.145
