GENE_ID	GSM77298_T1	GSM77299_T2	GSM77300_T3	GSM77301_T4	GSM77302_T5	GSM77303_T6	GSM77304_T7	GSM77305_T8	GSM77306_T9	GSM77307_T10	GSM77308_T11	GSM77309_T12	GSM77310_T13	GSM77311_T14	GSM77312_T15	GSM77313_T16	GSM77314_T17	GSM77315_T18	GSM77316_T19	GSM77317_T20	GSM77318_T21	GSM77319_T22	GSM77320_T23	GSM77321_T24	GSM77322_T25	GSM77323_T26	GSM77324_T27	GSM77325_T28	GSM77326_T29	GSM77327_T30	GSM77328_T31	GSM77329_T32	GSM77330_T33	GSM77331_T34	GSM77332_T35	GSM77333_T36
YCR005C|CIT2	34.272	25.314	15.297	12.73	14.435	12.703	10.33	9.907	20.786	24.259	24.818	24.693	35.417	28.659	19.05	13.932	11.797	12.284	9.929	10.934	23.614	21.577	23.495	23.164	19.4	20.822	17.205	15.233	14.423	12.904	9.614	10.29	17.925	22.079	25.474	25.979
YML120C|NDI1	24.062	20.058	15.455	13.535	14.046	10.536	11.666	11.02	3.15	17.424	21.696	17.92	27.649	20.707	14.685	15.619	8.889	7.868	8.741	4.834	26.608	20.137	20.822	23.643	26.703	17.104	14.692	8.131	8.836	7.593	9.353	3.608	22.263	16.901	17.721	19.522
YPR001W|CIT3	14.533	33.306	16.747	17.557	13.761	11.847	7.294	3.662	1.286	0.32	0.46	1.216	18.164	33.035	22.111	15.967	12.696	10.344	7.55	2.301	0.261	0.381	0.92	1.797	15.828	28.896	19.865	14.849	11.649	10.777	5.616	2.685	0.258	0.691	1.02	1.601
YNR001C|CIT1	25.766	33.469	40.319	35.127	30.718	26.942	24.339	22.05	8.778	35.328	38.6	32.657	42.6	35.753	34.755	23.277	26.555	20.507	19.999	13.743	31.931	26.514	33.553	25.746	32.965	31.009	35.518	25.206	22.501	23.153	17.349	9.727	31.963	28.113	31.821	31.631
YPL262W|FUM1	25.12	35.117	32.312	25.066	21.15	19.558	17.317	17.255	11.889	36.429	32.938	29.034	40.747	30.981	26.669	24.379	11.759	15.106	16.493	11.945	27.719	25.418	36.046	20.273	36.857	29.131	27.097	15.426	12.433	14.788	14.959	10.011	31.51	27.509	30.225	28.443
YPR004C|AIM45	7.468	6.394	6.917	6.164	5.172	4.699	5.033	6.02	9.504	10.455	8.102	12.098	9.851	6.949	6.38	5.084	3.371	4.618	4.751	5.944	8.939	9.019	12.309	6.965	6.28	4.849	6.777	4.599	4.064	4.488	4.99	7.837	11.801	9.34	12.397	10.592
YKL085W|MDH1	38.874	37.947	41.784	30.819	29.359	25.529	23.889	23.99	12.243	35.455	52.029	34.218	47.447	38.341	33.182	25.305	27.858	22.055	18.975	11.274	49.955	36.936	39.31	32.667	53.291	42.149	32.734	19.314	20.413	19.768	19.81	10.806	38.878	33.34	39.463	39.553
YGR207C|NA	1.924	1.212	0.672	0.691	0.658	0.55	0.719	0.904	1.6	2.333	2.683	2.366	1.974	1.105	0.849	0.777	0.781	0.747	0.791	1.052	1.033	1.723	1.948	1.228	2.716	1.157	0.543	0.966	0.563	0.632	0.782	1.443	1.875	1.937	2.007	2.418
YMR301C|ATM1	1.314	0.679	0.864	0.755	0.798	0.844	0.983	1.162	1.728	0.945	1.105	1.586	1.497	0.628	0.708	0.788	0.709	0.766	0.99	2.232	1.55	1.247	1.687	1.828	1.535	0.831	0.842	0.753	0.813	0.941	1.239	2.546	1.289	1.371	1.793	1.788
YLR188W|MDL1	4.935	4.124	5.427	4.071	4.469	4.146	4.478	4.169	3.679	5.156	5.776	4.899	5.499	3.553	3.734	4.167	2.903	2.964	3.916	4.855	3.792	5.829	6.04	5.03	5.002	3.986	4.408	3.057	3.457	3.372	3.065	4.888	4.6	4.959	4.509	4.108
YOR017W|PET127	2.456	1.899	1.714	1.756	1.949	1.769	1.908	1.699	2.219	2.763	3.121	2.383	2.994	1.827	1.897	2.211	1.381	1.431	1.651	1.557	4.107	3.499	3.432	2.957	2.629	1.408	1.924	1.172	1.313	1.197	1.66	1.938	3.634	2.665	2.447	2.422
YGR165W|MRPS35	6.323	2.326	1.098	1.065	1.089	1.05	1.463	1.308	1.898	6.102	6.855	4.478	5.495	2.186	1.477	1.156	1.057	1.199	1.057	1.441	2.826	5.244	4.311	4.245	8.222	3.057	1.464	0.996	1.099	1.169	1.508	1.244	3.257	4.853	4.131	4.57
YGR150C|DMR1	2.022	1.324	0.932	0.682	0.846	0.686	0.949	0.634	0.953	1.492	1.946	1.509	0.939	1.285	0.971	0.765	0.6	0.615	0.779	0.528	0.89	1.553	1.458	0.74	1.845	1.109	0.73	0.861	0.777	0.563	0.944	1.042	1.14	1.849	1.234	1.455
YGR084C|MRP13	2.213	1.306	0.607	0.408	0.402	0.294	0.324	0.403	0.499	1.757	2.507	1.816	1.258	1.111	0.537	0.362	0.437	0.383	0.584	0.367	0.583	1.572	1.814	1.617	1.375	1.369	0.399	0.757	0.455	0.227	0.52	0.393	0.784	1.721	1.767	1.8
YDR337W|MRPS28	6.529	3.436	2.136	2.198	1.373	1.317	1.375	1.999	2.248	7.092	10.34	8.458	8.662	3.662	2.484	1.831	1.876	2.047	1.573	2.355	2.906	6.774	6.37	5.251	9.512	4.163	2.628	1.945	1.832	1.663	1.114	2.007	5.968	6.98	7.808	8.491
YBR146W|MRPS9	7.911	7.994	2.688	2.489	2.891	2.624	2.492	1.758	2.335	6.436	3.927	7.556	9.869	6.885	2.982	1.924	1.338	2.071	1.825	1.369	5.334	8.194	8.815	9.762	6.884	3.817	2.288	2.294	1.774	2.014	2.046	3.319	4.886	7.768	8.118	9.455
YDR175C|RSM24	3.72	2.635	2.132	1.513	1.322	1.155	0.892	1.283	1.403	4.378	5.493	5.131	5.953	3.018	1.806	1.393	0.621	1.333	1.25	1.154	2.149	4.268	3.862	4.977	5.249	1.985	1.713	1.385	1.275	1.143	0.592	1.104	3.898	4.62	4.982	5.049
YKL155C|RSM22	0.936	0.606	0.354	0.49	0.559	0.446	0.606	0.481	0.609	0.96	0.688	1.204	0.964	0.668	0.208	0.245	0.378	0.495	0.529	0.837	0.418	1.324	1.171	1.107	0.755	0.504	0.413	0.463	0.481	0.536	0.435	1.087	0.891	1.424	1.246	1.133
YNL137C|NAM9	7.192	5.221	2.524	2.699	2.8	2.251	1.924	1.696	2.441	6.17	5.951	4.587	8.708	4.511	2.819	2.659	1.52	1.66	1.373	1.865	7.497	6.664	8.585	8.29	5.178	2.227	1.59	1.354	1.732	1.602	1.178	2.33	3.784	8.064	7.605	7.015
YHL004W|MRP4	5.963	3.05	0.719	1.163	1.612	0.918	1.219	1.127	1.277	3.372	6.713	3.129	4.899	2.867	1.133	1.195	0.982	0.609	1.335	1.298	2.984	4.072	4.302	4.871	4.632	2.405	1.242	1.079	1	0.75	0.688	0.942	3.181	4.79	4.602	4.193
YPL118W|MRP51	4.834	4.465	1.946	1.823	1.708	1.439	1.287	1.274	1.461	3.253	3.167	3.87	4.254	3.739	2.309	1.532	1.307	1.826	1.533	1.382	2.35	4.447	4.362	5.019	4.516	4.593	2.308	1.89	1.462	1.42	1.453	1.257	3.531	4.087	3.881	4.419
YJR101W|RSM26	4.447	1.653	0.949	0.663	0.522	0.569	0.433	0.782	1.43	3.2	3.634	3.783	3.573	1.62	0.607	0.522	0.808	0.535	0.405	0.76	2.805	3.29	1.052	4.304	5.448	1.651	0.783	0.496	0.693	0.647	0.428	0.836	2.99	3.058	3.098	3.348
YIL093C|RSM25	2.679	0.764	0.588	0.469	0.291	0.422	0.512	0.6	0.584	2.666	3.126	2.368	2.772	0.82	0.589	0.624	0.478	0.435	0.446	0.492	0.981	2.509	2.519	1.693	3.613	1.141	0.501	0.426	0.379	0.407	0.639	0.621	1.684	2.022	2.199	2.376
YMR188C|MRPS17	6.33	4.031	1.671	1.983	1.955	1.514	1.273	1.929	2.133	4.056	4.209	4.867	5.365	4.498	2.183	2.15	1.371	1.842	1.388	1.367	4.031	4.732	5.249	6.02	4.48	3.493	2.036	1.954	2.199	2.08	1.379	1.863	2.929	5.751	5.608	5.357
YMR158W|MRPS8	6.082	2.173	1.447	0.916	0.935	0.71	0.632	1.137	1.648	5.179	6.921	6.035	4.984	2.778	1.1	1.041	0.909	0.979	0.801	0.997	4.514	5.685	5.116	6.601	6.757	2.336	1.34	1.174	1.365	0.932	0.663	1.815	4.207	5.538	5.047	5.276
YOR158W|PET123	2.395	1.765	1.356	1.177	0.862	0.924	0.727	0.447	0.969	2.3	2.592	2.362	3.278	2.178	1.532	0.946	0.901	0.943	0.869	0.65	1.488	2.279	1.652	1.813	2.816	1.62	1.314	1.347	0.738	0.995	0.587	0.221	2.327	2.836	2.925	2.59
YBR251W|MRPS5	2.511	1.442	1.044	0.825	0.735	0.721	0.767	0.817	0.907	1.993	1.868	2.35	1.557	1.395	1.107	0.833	0.504	0.909	0.73	0.597	0.821	2.333	2.107	1.651	2.266	1.079	1.012	1.141	0.903	0.928	0.582	0.67	1.853	2.606	2.579	3.261
YDR036C|EHD3	1.058	1.11	0.805	0.543	0.516	0.521	0.569	0.552	0.304	0.506	0.758	0.555	0.98	0.956	0.635	0.525	0.7	0.374	0.574	0.323	0.463	0.511	0.621	0.754	0.735	1.239	0.638	0.647	0.429	0.567	0.406	0.246	0.316	0.453	0.589	0.759
YNR037C|RSM19	5.648	4.296	2.402	2.39	1.806	1.744	1.742	1.723	1.962	4.583	6.951	6.196	8.288	4.474	2.898	2.006	2.205	1.95	1.624	1.863	3.101	6.07	7.044	5.833	7.642	4.723	2.696	1.986	1.733	1.944	1.486	1.586	4.657	5.698	6.911	7.206
YNL306W|MRPS18	6.915	5.145	1.997	2.826	1.782	1.868	1.655	2.178	1.785	4.196	4.697	3.859	6.138	4.997	3.029	2.559	2.135	1.892	1.476	1.968	4.837	5.279	6.588	4.813	4.661	3.275	2.255	2.407	2.112	1.649	1.73	2.192	2.393	6.358	6.506	6.145
YPR166C|MRP2	11.801	10.35	6.949	5.427	3.696	3.654	3.749	4.127	4.637	12.349	11.4	14.756	12.532	9.684	7.112	5.384	4.916	4.905	3.874	3.901	4.915	11.785	12.495	11.292	13.91	6.174	7.061	6.562	5.264	5.091	4.086	3.44	9.31	12.349	14.617	14.943
YDR347W|MRP1	11.401	6.292	2.913	2.697	2.492	2.337	2.684	2.459	2.921	9.163	11.881	7.398	11.519	4.874	3.188	2.96	3.085	2.154	2.495	3.286	5.274	9.665	9.494	9.398	13.747	5.086	3.389	1.773	1.92	1.896	2.49	3.281	6.9	7.694	7.856	8.448
YGL129C|RSM23	2.347	1.121	0.425	0.412	0.378	0.443	0.361	0.393	0.546	1.539	2.519	1.734	1.54	0.984	0.709	0.517	0.392	0.592	0.439	0.523	0.507	1.792	1.833	1.509	2.098	1.289	0.562	0.831	0.447	0.429	0.359	0.553	1.291	2.138	1.859	1.982
YOR205C|LRC5	1.436	0.734	1.072	0.777	0.432	0.649	0.667	0.88	1.352	1.879	1.592	1.695	1.482	0.765	0.612	0.919	0.776	0.646	0.748	1.932	1.586	1.764	1.548	2.206	1.762	1.378	0.962	0.625	0.551	0.518	0.613	1.881	1.463	1.569	1.68	1.574
YBL090W|MRP21	2.797	1.223	0.746	0.801	0.708	0.65	0.512	0.606	0.851	2.351	2.554	2.535	2.441	1.731	0.986	0.685	0.774	0.711	0.74	0.869	2.019	2.517	2.133	2.851	2.871	1.805	1.129	0.749	0.855	0.794	0.814	1.032	1.636	2.308	2.214	2.011
YDR041W|RSM10	8.041	5.008	2.614	1.949	2.001	2.06	2.178	1.822	3.909	8.165	5.219	5.386	7.313	5.101	2.745	2.495	1.486	2.055	1.805	2.414	7.591	7.532	6.794	8.345	6.073	2.983	2.618	2.284	2.29	2.227	1.539	3.858	8.243	7.841	5.058	7.27
YER050C|RSM18	6.135	5.023	3.115	2.19	1.715	1.941	1.891	1.48	1.412	5.658	4.424	4.703	5.455	4.208	3.055	2.277	1.856	2	1.49	1.766	3.273	4.648	4.559	5.626	5.998	4.125	2.373	2.621	2.277	2.31	1.772	1.816	4.698	4.924	3.695	5.301
YNL081C|SWS2	6.924	4.947	3.423	2.906	2.624	2.124	2.001	2.002	2.075	4.666	5.651	5.547	5.956	5.1	3.221	2.839	3.69	2.17	1.76	1.504	2.477	4.919	5.306	5.199	6.179	3.493	3.452	2.335	2.51	2.098	2.272	1.841	4.756	4.545	4.97	4.867
YJR113C|RSM7	15.628	12.027	7.581	6.85	6.194	5.314	7.159	5.898	4.568	11.825	14.195	10.312	18.273	11.175	7.366	7.155	6.618	4.744	4.778	4.722	12.974	12.235	13.585	12.18	20.197	12.009	8.138	4.194	5.247	4.847	7.027	4.467	12.486	10.408	12.065	12.394
YKL003C|MRP17	12.904	8.291	3.005	5.03	2.262	4.525	3.621	3.192	4.22	10.882	13.527	11.532	11.191	7.77	3.932	5.517	6.447	4.229	3.104	3.587	7.345	9.577	6.966	9.528	8.22	6.496	6.127	4.013	5.564	4.567	2.969	3.094	10.926	8.265	9.486	9.595
YGR215W|RSM27	4.436	2.481	1.331	0.82	0.871	0.84	0.805	0.71	1.166	3.506	5.629	4.156	1.759	2.115	1.152	0.895	0.847	0.814	1.028	1.187	1.29	3.012	3.254	1.482	3.021	2.063	0.75	1.131	0.834	0.726	1.153	1.298	1.929	3.436	3.605	3.717
YNR036C|NA	13.468	19.261	13.436	10.538	8.902	7.339	7.173	6.445	4.396	13.011	16.202	13.629	19.865	17.913	12.16	8.34	7.787	6.554	5.4	4.206	10.173	13.669	13.792	10.754	19.762	18.961	13.337	7.87	7.308	7.029	6.43	3.714	11.815	12.977	13.657	14.151
YPL013C|MRPS16	13.096	10.835	7.99	7.627	6.313	5.643	4.587	6.049	5.391	13.725	13.862	15.145	13.187	10.726	8.412	7.658	8.404	6.512	5.289	6.525	10.827	13.101	13.962	14.848	15.037	12.744	8.084	7.956	7.649	7.014	6.748	6.789	11.366	13.207	12.915	13.568
YDL045W-A|MRP10	9.722	6.644	4.49	3.047	2.888	2.846	2.702	2.959	3.178	7.679	8.318	7.435	8.175	5.016	4.056	2.998	2.295	3.136	3.028	2.525	5.574	7.543	7.595	8.416	9.103	5.024	3.933	3.272	2.965	2.939	3.195	2.493	6.801	6.284	7.45	8.813
YHR059W|FYV4	2.978	1.257	0.583	0.505	0.641	0.41	0.548	0.454	0.627	1.651	3.63	2.366	2.192	1.342	0.508	0.589	0.503	0.295	0.56	0.531	1.168	1.704	2.055	2.559	2.54	1.06	0.434	0.589	0.557	0.504	0.523	0.297	1.259	2.409	2.395	1.801
YFR049W|YMR31	14.065	10.588	9.798	9.693	9.334	8.01	7.21	6.754	2.167	12.863	14.484	11.903	13.144	12.762	12.185	10.362	8.433	9.406	6.883	5.33	9.419	10.039	10.698	10.337	12.702	13.101	10.795	9.871	9.3	8.48	8.046	4.025	11.108	10.265	11.328	11.365
YHR075C|PPE1	0.692	1.473	1	1.103	1.704	1.573	1.158	1.188	0.19	0.543	0.49	0.469	0.688	1.444	1.553	1.108	1.244	1.794	1.213	0.388	0.475	0.53	0.471	0.323	0.951	1.701	0.897	1.422	1.361	1.449	1.209	0.328	0.882	0.566	0.443	0.477
YNL186W|UBP10	3.999	4.385	5.941	5.925	6.424	5.891	7.664	7.511	15.754	5.886	5.554	5.192	5.68	4.864	5.771	6.776	7.671	5.872	6.303	13.537	7.287	5.154	6.525	6.369	6.626	5.414	6.916	4.097	5.182	5.274	8.268	17.862	6.71	3.973	5.039	5.167
YOR286W|AIM42	12.321	8.028	3.83	4.717	4.863	4.17	3.583	4.21	5.659	10.438	8.971	9.565	11.017	7.312	4.988	5.425	3.986	3.562	3.107	3.416	10.049	9.881	10.001	8.833	7.864	6.85	4.029	4.282	3.521	4.478	2.409	3.482	2.488	11.078	10.293	10.055
YLR204W|QRI5	7.959	6.096	4.42	3.64	2.576	2.293	2.483	2.122	1.777	6.001	7.345	6.856	8.106	5.707	3.448	3.414	3.45	2.259	1.974	1.587	4.523	6.213	5.711	5.678	8.531	6.704	4.413	2.777	2.936	2.461	2.771	1.328	5.096	5.135	6.18	6.794
YER077C|NA	0.747	0.528	0.255	0.294	0.334	0.417	0.374	0.412	0.39	0.411	0.473	0.771	0.498	0.401	0.44	0.297	0.241	0.447	0.313	0.536	0.27	0.531	0.857	0.737	0.595	0.437	0.281	0.406	0.491	0.409	0.536	0.849	0.37	0.642	0.592	0.627
YLR289W|GUF1	1.916	1.109	0.555	0.735	0.599	0.636	0.714	0.695	0.622	0.877	1.767	1.079	1.956	1.191	0.72	0.813	0.776	0.53	0.705	0.589	1.666	1.562	1.546	1.564	1.867	0.697	0.766	0.429	0.617	0.498	0.358	0.638	1.07	1.777	1.666	1.841
YKL162C|NA	1.053	1.37	1.099	1.156	1.143	0.981	0.778	0.814	0.208	0.413	0.33	0.544	0.882	1.436	1.156	1.223	0.993	0.742	0.855	0.483	0.863	0.605	0.428	0.483	0.904	0.966	1.288	1.184	0.905	0.831	0.754	0.31	0.548	0.556	0.536	0.563
YHR002W|LEU5	2.926	2.348	2.767	2.193	2.051	1.788	1.941	1.768	1.424	2.148	2.182	1.471	3.053	2.75	2.79	2.414	2.144	2	1.592	1.058	2.531	1.754	1.745	1.702	3.626	3.464	2.128	1.803	1.941	1.824	2.273	0.748	2.088	1.505	1.458	1.586
YBL015W|ACH1	33.327	17.584	24.09	14.795	11.264	9.195	6.38	7.754	4.562	20.629	27.623	25.929	44.436	29.068	18.963	14.521	8.361	8.073	7.877	4.805	14.659	21.341	27.428	21.743	41.608	23.678	20.655	9.644	9.275	7.721	7.235	3.714	27.692	22.586	26.375	25.589
YOR374W|ALD4	50.689	68.319	74.816	73.269	65.709	59.653	53.672	60.143	35.625	19.155	18	28.565	53.181	72.786	69.477	67.926	63.829	45.458	50.415	42.309	34.782	21.577	28.471	31.224	46.084	58.673	67.77	53.914	47.817	54.662	56.209	40.671	27.578	23.574	29.885	33.848
YAL054C|ACS1	38.365	68.402	66.137	69.691	68.079	55.285	59.229	41.366	11.345	3.652	3.002	5.171	51.491	74.498	64.836	59.671	57.055	39.988	40.767	24.998	5.95	4.907	6.446	6.559	50.772	56.047	70.658	43.349	46.83	48.884	45.549	22.404	5.052	5.198	6.77	9.971
YPL061W|ALD6	25.715	24.372	30.622	22.387	21.378	21.291	21.436	19.293	16.269	15.269	11.763	15.796	32.619	24.502	23.669	21.718	18.437	19.836	21.336	18.395	18.022	12.708	14.149	14.362	27.415	19.738	25.712	20.217	20.582	20.903	19.633	9.376	19.282	11.975	17.219	20.689
YER073W|ALD5	3.645	3.2	4.52	4.151	6.73	7.663	8.306	7.024	8.864	5.613	5.645	5.172	3.479	3.475	4.957	4.971	5.297	7.974	8.826	14.897	5.201	5.025	6.415	5.465	3.86	3.763	4.647	6.121	6.676	8.633	10.693	19.672	5.173	4.904	5.981	6.327
YLR153C|ACS2	16.585	8.669	9.243	11.344	10.581	9.84	9.449	10.06	6.442	10.886	16.005	14.027	16.885	5.339	9.657	10.85	10.949	7.131	8.929	9.383	5.109	12.783	13.969	16.042	15.869	8.232	10.257	9.569	8.637	8.375	7.786	8.567	8.29	12.236	13.912	14.007
YMR083W|ADH3	27.814	13.883	16.081	15.245	11.85	11.09	12.034	11.641	19.666	20.444	22.408	19.695	23.71	13.669	12.975	15.098	12.067	9.885	10.874	14.381	23.902	15.673	21.701	18.251	30.435	20.653	14.473	13.062	10.447	10.483	12.563	18.133	24.233	18.541	21.078	23.126
YDL168W|SFA1	3.426	3.548	3.686	5.3	6.949	6.09	5.205	7.736	5.86	4.274	2.768	2.754	2.945	3.027	4.295	5.122	7.253	5.814	6.012	5.42	4.592	3.887	3.56	3.411	3.045	3.492	4.673	5.803	5.691	6.451	6.607	5.972	4.511	3.712	2.932	3.507
YOL086C|ADH1	66.778	55.694	32.715	26.713	28.87	25.113	25.826	23.512	47.265	55.083	72.693	57.467	72.806	54.245	28.742	26.266	26.363	18.735	21.001	33.036	49.627	49.625	61.414	52.206	75.91	50.957	29.671	20.266	21.296	21.358	26.626	50.429	52.512	47.487	53.703	55.369
YKL217W|JEN1	42.577	51.969	60.054	54.835	52.11	49.973	49.394	47.398	11.946	15.592	19.36	20.316	47.856	57.995	41.912	25.046	50.031	30.861	40.494	24.859	14.147	17.642	19.328	17.689	41.805	46.262	55.536	37.683	42.085	42.089	26.919	19.557	18.889	16.228	12.921	18.745
YJR095W|SFC1	21.535	18.124	14.271	14.075	9.569	11.003	6.104	9.741	1.854	4.295	8.439	9.872	21.129	22.35	12.305	7.963	8.679	8.353	8.714	5.504	3.171	6.906	9.205	6.584	14.814	18.569	14.036	11.269	10.486	10.352	6.047	3.886	5.029	7.347	5.58	9.36
YHR120W|MSH1	1.127	0.61	0.581	0.514	0.487	0.565	0.597	0.639	1.577	1.386	1.687	1.274	0.859	0.602	0.467	0.574	0.8	0.454	0.615	0.905	0.938	1.252	1.218	1.32	1.619	0.838	0.515	0.436	0.496	0.646	0.693	1.257	0.79	1.182	1.267	1.186
YOR201C|MRM1	3.144	2.183	1.807	1.983	1.597	1.887	2.648	2.49	3.736	4.009	4.791	3.814	3.521	1.995	1.58	2.013	1.629	1.93	2.245	3.698	4.002	4.039	4.186	3.866	3.88	2.721	1.805	1.746	1.397	1.697	2.616	4.054	3.582	3.61	3.926	3.552
YKL192C|ACP1	17.623	14.492	8.821	9.36	7.761	7.101	7.137	7.827	4.433	12.416	10.474	13.635	19.001	12.12	8.642	7.659	7.139	5.532	6.089	5.378	14.138	13.915	17.038	13.276	18.645	10.323	9.288	5.631	5.97	5.761	7.424	5.425	13.68	13.438	14.836	15.701
YPR033C|HTS1	7.95	4.223	3.18	4.133	3.181	3.568	4.459	3.273	19.085	10.533	5.36	7.443	7.239	4.213	3.747	4.129	3.892	3.255	3.97	6.044	12.167	7.158	7.678	7.824	6.839	3.943	3.814	3.279	2.705	3.766	3.684	14.269	6.159	8.782	7.218	8.144
YBR034C|HMT1	0.724	0.696	1.09	0.91	1.012	1.082	1.528	4.04	10.437	1.766	1.932	2.453	0.896	0.849	1.205	1.234	1.288	1.441	2.229	15.404	2.311	1.58	1.784	3.049	1.529	1.546	1.011	1.006	0.958	1.32	2.714	17.759	1.531	1.444	2.453	2.619
YPR002W|PDH1	26.683	32.741	11.644	13.785	9.421	8.228	4.343	3.415	1.808	3.583	4.554	5.196	33.583	27.672	16.288	15.881	11.808	7.279	6.06	3.613	1.856	4.637	7.025	9.149	28.023	26.951	18.132	9.823	8.747	8.551	5.117	3.268	1.971	5.844	7.429	9.949
YIL136W|OM45	8.236	29.667	25.086	21.89	25.993	18.809	17.295	10.882	2.128	5.979	5.966	3.806	10.228	29.069	20.989	27.344	29.846	22.412	12.187	8.683	4.872	5.84	4.56	4.464	12.879	36.173	23.689	21.978	22.101	17.842	20.296	6.604	7.723	6.28	3.657	4.059
YPR006C|ICL2	19.994	28.081	28.238	17.96	15.148	12.621	11.463	7.424	1.414	1.084	1.893	3.059	27.606	27.211	22.016	15.273	12.483	11.374	9.977	3.977	0.517	1.646	2.605	3.185	24.051	22.575	22.258	13.377	12.223	11.236	9.493	1.932	0.815	1.81	2.814	4.878
YHR106W|TRR2	6.763	12.203	9.947	10.178	11.342	10.946	11.432	10.297	1.556	5.312	6.333	3.67	7.168	11.064	11.058	11.143	11.479	9.903	10.077	4.45	1.806	4.139	3.608	2.85	9.327	14.544	9.404	8.994	9.796	10.076	11.665	4.226	4.077	3.616	3.325	4.151
YPL091W|GLR1	5.272	4.916	5.526	5.453	4.789	4.478	4.675	5.262	6.097	7.128	5.944	4.947	6.441	5.256	4.795	5.176	4.355	4.312	4.107	4.763	6.434	6.266	5.087	4.697	6.84	3.652	4.743	4.373	3.97	4.096	4.844	5.876	7.547	5.446	5.245	6.215
YCR083W|TRX3	2.776	5.842	7.407	7.206	6.423	6.873	6.965	6.541	2.964	2.112	1.865	2.808	3.636	5.537	6.422	6.106	4.853	7.323	5.786	4.955	1.647	2.622	1.591	1.476	2.508	4.955	5.377	6.499	7.253	7.437	4.384	3.853	2.02	2.719	2.581	2.992
YML061C|PIF1	1.171	0.96	1.009	1.045	1.332	1.283	1.142	1.095	1.096	1.733	1.978	1.684	1.628	1.13	1.139	1.035	1.274	1.073	1.221	1.657	1.475	2.26	1.985	1.822	0.866	1.104	1.148	0.936	1.355	1.223	1.032	1.559	1.711	1.722	1.853	1.422
YHR031C|RRM3	1.507	1.125	1.401	1.116	1.222	1.141	1.2	1.09	1.268	0.805	1.634	1.225	1.413	1.134	1.302	1.305	1.114	1.128	1.062	2.198	0.551	0.964	1.495	1.338	1.834	1.486	0.907	0.786	0.965	1	1.44	2.578	0.564	1.09	1.249	1.185
YNL003C|PET8	0.588	1.265	0.949	1.25	1.328	1.023	0.686	0.511	0.577	0.484	0.54	0.66	1.237	1.543	1.339	1.329	0.776	0.888	0.513	0.283	0.768	0.485	0.671	0.854	0.917	0.903	0.981	0.813	0.852	1.076	0.411	0.511	0.535	0.55	0.695	0.812
YPR011C|NA	4.805	2.896	2.959	2.575	2.508	2.148	2.41	2.447	2.438	5.916	5.345	4.192	6.576	3.107	2.691	2.411	2.339	2.122	2.075	2.022	4.304	4.903	4.277	4.168	6.128	2.891	2.683	2.045	1.948	2.106	2.475	2.046	5.284	4.142	4.058	4.525
YFR045W|NA	2.561	2.675	1.481	1.659	1.7	1.459	1.194	1.098	0.242	2.312	2.591	1.938	3.661	2.828	1.477	2.219	0.883	1.318	0.897	0.772	1.966	2.877	2.344	2.277	1.962	2.602	1.278	1.256	1.246	1.176	1.537	0.52	2.693	2.511	2.139	2.54
YOR100C|CRC1	22.764	16.145	11.776	9.242	8.107	7.185	7.225	6.18	2.007	3.709	8.138	6.404	28.588	18.751	12.143	10.345	7.785	5.786	5.845	3.589	2.274	5.413	6.893	6.568	20.846	22.427	12.405	7.035	6.666	6.275	7.374	2.14	2.952	5.237	6.887	7.088
YNL083W|SAL1	3.656	2.853	2.115	2.006	1.999	1.657	1.948	1.738	1.344	2.448	3.239	3.103	3.433	2.911	2.124	2.025	2.126	1.591	1.697	1.721	2.152	3.062	3.681	3.216	4.1	2.759	2.184	1.51	1.595	1.491	1.902	2.009	2.667	2.824	2.758	3.022
YHR168W|MTG2	1.956	1.206	0.563	0.755	0.517	0.553	0.602	0.735	0.92	1.896	2.006	1.383	1.716	1.027	0.852	0.715	0.643	0.828	0.587	0.886	1.375	1.492	1.226	1.176	2.189	1.472	0.795	0.902	0.593	0.828	0.989	0.776	1.441	1.385	1.319	1.443
YMR177W|MMT1	0.561	0.316	0.339	0.243	0.264	0.217	0.203	0.305	2.063	0.842	0.837	0.872	0.249	0.29	0.315	0.378	0.333	0.255	0.418	1.717	0.77	1.18	0.828	0.747	0.416	0.379	0.293	0.29	0.221	0.262	0.391	2.449	1.174	0.941	0.883	0.731
YPL224C|MMT2	1.003	1.262	1.547	1.385	1.182	1.004	1.041	0.95	0.847	1.223	1.118	1.168	1.772	1.436	1.361	1.55	0.916	0.966	0.989	0.8	0.963	1.276	1.103	0.865	1.6	1.134	1.34	1.003	0.945	0.963	0.922	0.634	1.597	1.326	1.22	1.306
YDL130W-A|STF1	17.043	31.005	29.17	27.274	29.266	23.173	18.093	14.994	4.379	19.388	14.638	13.687	21.296	29.583	27.801	25.914	23.237	19.681	16.171	8.747	24.163	15.955	15.793	16.411	18.512	30.815	28.546	21.462	22.457	20.85	17.249	8.321	21.384	15.189	12.291	13.806
YGR008C|STF2	23.095	38.765	33.522	29.529	29.467	25.886	22.004	18.529	6.247	18.973	20.275	13.714	17.719	36.357	36.185	17.624	33.491	30.862	23.623	7.729	9.952	16.39	12.283	9.661	28.928	41.289	29.865	36.344	30.742	29.092	26.003	9.041	15.57	15.388	10.718	12.245
